"Date","ConurbanoCases","ConurbanoDeaths","ConurbanoRecoveries","ConurbanoICUActive","ConurbanoICUCases","ConurbanoTotalTests","ConurbanoPositiveTests","AlmiranteBrownCases","AlmiranteBrownDeaths","AlmiranteBrownRecoveries","AlmiranteBrownICUActive","AlmiranteBrownICUCases","AlmiranteBrownTotalTests","AlmiranteBrownPositiveTests","AvellanedaCases","AvellanedaDeaths","AvellanedaRecoveries","AvellanedaICUActive","AvellanedaICUCases","AvellanedaTotalTests","AvellanedaPositiveTests","BerazateguiCases","BerazateguiDeaths","BerazateguiRecoveries","BerazateguiICUActive","BerazateguiICUCases","BerazateguiTotalTests","BerazateguiPositiveTests","BerissoCases","BerissoDeaths","BerissoRecoveries","BerissoICUActive","BerissoICUCases","BerissoTotalTests","BerissoPositiveTests","BrandsenCases","BrandsenDeaths","BrandsenRecoveries","BrandsenICUActive","BrandsenICUCases","BrandsenTotalTests","BrandsenPositiveTests","CampanaCases","CampanaDeaths","CampanaRecoveries","CampanaICUActive","CampanaICUCases","CampanaTotalTests","CampanaPositiveTests","CanuelasCases","CanuelasDeaths","CanuelasRecoveries","CanuelasICUActive","CanuelasICUCases","CanuelasTotalTests","CanuelasPositiveTests","EnsenadaCases","EnsenadaDeaths","EnsenadaRecoveries","EnsenadaICUActive","EnsenadaICUCases","EnsenadaTotalTests","EnsenadaPositiveTests","EscobarCases","EscobarDeaths","EscobarRecoveries","EscobarICUActive","EscobarICUCases","EscobarTotalTests","EscobarPositiveTests","EstebanEcheverriaCases","EstebanEcheverriaDeaths","EstebanEcheverriaRecoveries","EstebanEcheverriaICUActive","EstebanEcheverriaICUCases","EstebanEcheverriaTotalTests","EstebanEcheverriaPositiveTests","ExaltacionDeLaCruzCases","ExaltacionDeLaCruzDeaths","ExaltacionDeLaCruzRecoveries","ExaltacionDeLaCruzICUActive","ExaltacionDeLaCruzICUCases","ExaltacionDeLaCruzTotalTests","ExaltacionDeLaCruzPositiveTests","EzeizaCases","EzeizaDeaths","EzeizaRecoveries","EzeizaICUActive","EzeizaICUCases","EzeizaTotalTests","EzeizaPositiveTests","FlorencioVarelaCases","FlorencioVarelaDeaths","FlorencioVarelaRecoveries","FlorencioVarelaICUActive","FlorencioVarelaICUCases","FlorencioVarelaTotalTests","FlorencioVarelaPositiveTests","GeneralLasHerasCases","GeneralLasHerasDeaths","GeneralLasHerasRecoveries","GeneralLasHerasICUActive","GeneralLasHerasICUCases","GeneralLasHerasTotalTests","GeneralLasHerasPositiveTests","GeneralRodriguezCases","GeneralRodriguezDeaths","GeneralRodriguezRecoveries","GeneralRodriguezICUActive","GeneralRodriguezICUCases","GeneralRodriguezTotalTests","GeneralRodriguezPositiveTests","GeneralSanMartinCases","GeneralSanMartinDeaths","GeneralSanMartinRecoveries","GeneralSanMartinICUActive","GeneralSanMartinICUCases","GeneralSanMartinTotalTests","GeneralSanMartinPositiveTests","HurlinghamCases","HurlinghamDeaths","HurlinghamRecoveries","HurlinghamICUActive","HurlinghamICUCases","HurlinghamTotalTests","HurlinghamPositiveTests","ItuzaingoCases","ItuzaingoDeaths","ItuzaingoRecoveries","ItuzaingoICUActive","ItuzaingoICUCases","ItuzaingoTotalTests","ItuzaingoPositiveTests","JoseCPazCases","JoseCPazDeaths","JoseCPazRecoveries","JoseCPazICUActive","JoseCPazICUCases","JoseCPazTotalTests","JoseCPazPositiveTests","LaMatanzaCases","LaMatanzaDeaths","LaMatanzaRecoveries","LaMatanzaICUActive","LaMatanzaICUCases","LaMatanzaTotalTests","LaMatanzaPositiveTests","LanusCases","LanusDeaths","LanusRecoveries","LanusICUActive","LanusICUCases","LanusTotalTests","LanusPositiveTests","LaPlataCases","LaPlataDeaths","LaPlataRecoveries","LaPlataICUActive","LaPlataICUCases","LaPlataTotalTests","LaPlataPositiveTests","LomasDeZamoraCases","LomasDeZamoraDeaths","LomasDeZamoraRecoveries","LomasDeZamoraICUActive","LomasDeZamoraICUCases","LomasDeZamoraTotalTests","LomasDeZamoraPositiveTests","LujanCases","LujanDeaths","LujanRecoveries","LujanICUActive","LujanICUCases","LujanTotalTests","LujanPositiveTests","MarcosPazCases","MarcosPazDeaths","MarcosPazRecoveries","MarcosPazICUActive","MarcosPazICUCases","MarcosPazTotalTests","MarcosPazPositiveTests","MalvinasArgentinasCases","MalvinasArgentinasDeaths","MalvinasArgentinasRecoveries","MalvinasArgentinasICUActive","MalvinasArgentinasICUCases","MalvinasArgentinasTotalTests","MalvinasArgentinasPositiveTests","MorenoCases","MorenoDeaths","MorenoRecoveries","MorenoICUActive","MorenoICUCases","MorenoTotalTests","MorenoPositiveTests","MerloCases","MerloDeaths","MerloRecoveries","MerloICUActive","MerloICUCases","MerloTotalTests","MerloPositiveTests","MoronCases","MoronDeaths","MoronRecoveries","MoronICUActive","MoronICUCases","MoronTotalTests","MoronPositiveTests","PilarCases","PilarDeaths","PilarRecoveries","PilarICUActive","PilarICUCases","PilarTotalTests","PilarPositiveTests","PresidentePeronCases","PresidentePeronDeaths","PresidentePeronRecoveries","PresidentePeronICUActive","PresidentePeronICUCases","PresidentePeronTotalTests","PresidentePeronPositiveTests","QuilmesCases","QuilmesDeaths","QuilmesRecoveries","QuilmesICUActive","QuilmesICUCases","QuilmesTotalTests","QuilmesPositiveTests","SanFernandoCases","SanFernandoDeaths","SanFernandoRecoveries","SanFernandoICUActive","SanFernandoICUCases","SanFernandoTotalTests","SanFernandoPositiveTests","SanIsidroCases","SanIsidroDeaths","SanIsidroRecoveries","SanIsidroICUActive","SanIsidroICUCases","SanIsidroTotalTests","SanIsidroPositiveTests","SanMiguelCases","SanMiguelDeaths","SanMiguelRecoveries","SanMiguelICUActive","SanMiguelICUCases","SanMiguelTotalTests","SanMiguelPositiveTests","SanVicenteCases","SanVicenteDeaths","SanVicenteRecoveries","SanVicenteICUActive","SanVicenteICUCases","SanVicenteTotalTests","SanVicentePositiveTests","TigreCases","TigreDeaths","TigreRecoveries","TigreICUActive","TigreICUCases","TigreTotalTests","TigrePositiveTests","TresDeFebreroCases","TresDeFebreroDeaths","TresDeFebreroRecoveries","TresDeFebreroICUActive","TresDeFebreroICUCases","TresDeFebreroTotalTests","TresDeFebreroPositiveTests","VicenteLopezCases","VicenteLopezDeaths","VicenteLopezRecoveries","VicenteLopezICUActive","VicenteLopezICUCases","VicenteLopezTotalTests","VicenteLopezPositiveTests","ZarateCases","ZarateDeaths","ZarateRecoveries","ZarateICUActive","ZarateICUCases","ZarateTotalTests","ZaratePositiveTests"
2021-03-24,3180,64,68,2,3180,3456,1136,158,2,6,1,2,70,31,129,1,1,-1,0,181,57,106,1,3,1,0,16,8,24,1,0,-1,0,2,0,15,1,1,1,1,0,0,17,1,2,-1,0,0,0,23,0,0,0,0,106,42,17,0,1,0,0,7,2,73,0,1,1,0,102,34,109,1,1,0,0,148,52,9,0,1,0,0,1,0,45,1,1,0,0,38,12,130,1,2,1,1,243,77,4,0,0,0,0,0,0,26,0,0,0,0,55,23,115,1,2,-1,1,129,38,54,1,1,1,1,135,47,54,3,1,0,0,19,8,73,4,0,0,0,33,12,267,7,10,0,2,86,24,182,3,0,1,2,505,164,149,5,2,1,1,370,122,45,1,1,0,0,2,0,15,0,0,0,0,0,0,83,8,2,0,2,276,74,113,2,3,0,3,55,19,117,3,3,1,0,92,45,84,1,4,0,2,139,30,138,2,1,-1,0,158,42,24,0,1,0,1,4,1,213,5,2,0,0,182,90,45,0,3,0,1,17,3,88,1,2,1,1,82,22,98,0,3,0,1,188,56,15,0,1,-1,0,1,0,112,2,4,0,0,7,2,90,2,1,0,0,0,0,95,2,1,0,1,9,1,23,0,1,0,0,0,0,9,1,1,0,0,0,0
2021-03-25,3179,64,68,3,3179,3457,1136,157,3,5,0,1,70,31,128,1,2,0,0,180,56,106,1,2,0,1,15,7,24,0,0,0,0,2,1,16,0,0,0,0,0,0,16,0,1,0,0,0,0,22,0,0,0,0,107,41,18,0,0,0,0,8,2,72,1,1,0,1,101,33,108,1,0,0,0,149,53,10,0,0,0,0,0,0,44,1,0,0,0,38,12,129,2,2,0,0,243,76,3,0,0,0,0,0,0,27,1,1,0,0,56,22,116,2,3,0,0,128,39,54,0,0,0,0,136,46,55,2,0,0,0,20,9,72,3,0,0,0,33,13,266,6,9,0,3,85,24,181,3,1,0,1,504,165,150,6,1,0,1,370,123,44,0,1,0,0,1,0,16,0,0,0,0,0,0,82,8,3,0,3,276,73,113,2,4,0,2,56,19,116,2,3,0,1,91,44,85,2,3,1,1,138,30,138,1,2,0,0,157,41,23,1,0,0,0,5,1,214,4,3,0,1,183,90,44,1,3,0,0,16,3,88,2,3,0,1,82,22,97,1,3,0,0,189,56,14,0,0,0,0,1,1,111,2,5,0,0,7,2,89,1,1,0,1,0,0,96,3,2,0,0,9,0,23,1,2,1,1,0,0,9,0,1,0,0,0,0
2021-03-26,4666,39,150,4,4666,5419,1784,235,3,2,0,1,109,46,144,4,1,0,2,54,20,153,2,2,1,1,4,0,42,1,0,0,1,5,2,35,0,0,0,0,0,0,30,0,0,0,0,12,12,30,1,1,0,0,216,87,30,0,0,0,0,50,12,122,4,6,0,0,239,79,124,3,3,0,0,389,118,12,0,0,0,0,0,0,85,0,0,0,0,71,28,160,0,6,0,0,236,95,6,0,0,0,0,0,0,58,0,1,0,0,139,65,159,1,2,0,0,207,66,73,0,4,0,0,188,53,78,0,4,0,0,71,15,91,4,2,0,1,56,16,441,4,15,1,1,222,70,359,1,9,-1,1,856,290,181,-12,3,2,-1,604,154,65,1,2,0,1,0,0,25,0,0,0,0,0,0,94,6,2,0,1,247,75,116,2,0,-1,1,57,11,164,1,3,0,0,93,50,191,3,1,0,0,319,94,226,2,6,0,0,319,85,34,0,1,0,0,10,2,252,2,2,1,2,73,37,45,0,3,0,0,40,16,140,0,17,1,1,135,42,164,2,11,0,0,352,137,47,0,1,0,0,4,4,155,3,27,0,0,0,0,153,0,0,0,0,1,0,89,0,10,0,0,41,3,38,0,3,0,0,0,0,20,1,0,0,1,0,0
2021-03-27,4274,64,56,0,4274,4658,1865,189,2,2,-1,0,86,53,149,0,3,0,0,281,67,203,3,2,0,1,73,32,63,0,0,0,0,6,2,50,0,0,0,0,0,0,42,0,0,0,0,13,10,15,0,0,0,0,71,37,32,0,0,0,0,14,7,108,0,0,0,0,155,60,93,2,1,1,1,280,88,13,0,1,0,0,0,0,50,1,0,0,0,77,28,186,2,1,0,0,260,104,0,0,0,0,0,1,0,42,0,1,0,0,71,35,154,5,2,1,1,172,72,63,5,0,0,0,113,57,53,2,0,0,0,11,2,72,1,0,0,0,12,2,366,3,8,0,0,100,42,346,2,6,0,1,820,348,175,3,4,0,2,411,123,86,0,1,0,0,0,0,14,0,0,0,0,1,0,102,2,3,0,0,249,58,149,0,1,0,0,93,25,126,4,3,0,1,105,47,123,2,3,0,0,248,72,201,4,1,1,2,383,239,35,1,0,0,0,12,5,325,7,6,-1,1,246,152,49,1,0,0,0,29,5,112,1,1,0,0,96,26,102,1,1,0,1,167,66,19,0,0,0,0,1,1,118,5,2,0,0,1,0,114,2,0,0,0,0,0,91,1,2,0,0,0,0,30,2,0,-1,0,0,0,14,0,1,0,0,0,0
2021-03-28,2586,72,31,-1,2586,1921,860,84,6,1,0,0,0,0,92,10,2,0,2,89,25,106,3,1,0,0,0,0,18,0,0,0,0,2,1,11,0,0,0,0,0,0,21,1,0,0,0,0,0,15,0,0,0,0,124,52,22,0,0,0,0,25,10,61,1,1,0,0,114,37,96,0,0,0,0,144,77,7,0,0,0,0,0,0,14,0,0,0,0,13,1,92,1,0,-1,0,165,56,4,0,0,0,0,0,0,48,0,0,0,0,97,44,100,1,1,0,0,84,36,41,1,0,0,0,93,53,22,2,0,0,0,0,0,97,1,1,0,0,28,5,216,7,2,0,2,167,67,187,3,2,-1,1,178,85,104,11,1,0,2,82,29,45,0,1,0,0,0,0,19,0,1,0,0,0,0,115,0,2,1,1,211,69,114,0,1,0,0,65,27,65,4,1,-1,0,20,15,40,2,0,1,1,9,2,113,1,3,0,0,143,142,9,0,0,0,0,20,7,109,5,1,0,0,2,1,68,0,5,0,0,0,0,65,0,1,0,0,27,13,59,1,1,0,0,0,0,14,1,0,0,0,0,0,125,5,4,0,0,19,6,68,4,-2,0,1,0,0,74,1,0,0,0,0,0,16,0,0,0,0,0,0,10,0,0,0,0,0,0
2021-03-29,5243,52,78,17,5243,2315,939,325,2,6,1,0,78,53,199,3,2,0,1,12,5,173,2,1,0,1,2,1,34,0,1,0,0,0,0,23,1,0,-1,0,0,0,23,0,0,0,0,0,0,45,1,0,0,0,211,136,22,1,0,-1,0,3,0,123,1,3,0,0,85,31,169,1,1,1,1,183,47,12,0,0,0,0,0,0,82,2,0,0,0,67,20,242,1,2,4,5,46,21,6,2,0,0,0,0,0,46,2,0,0,0,63,24,188,1,2,3,3,54,16,121,1,1,2,2,0,0,76,2,3,0,1,25,2,74,1,0,1,1,29,7,456,2,15,1,3,46,15,351,4,-2,1,2,285,91,258,-10,3,1,-3,454,181,34,4,3,0,0,0,0,20,0,0,0,0,0,0,117,1,3,1,1,27,15,166,5,2,0,1,27,5,190,2,5,1,2,87,51,129,2,-1,0,1,186,51,226,3,5,0,1,84,60,43,0,0,0,0,1,0,349,5,4,0,2,76,46,103,0,-2,0,0,0,0,140,2,5,0,1,25,7,128,2,7,0,1,158,54,100,0,0,1,1,0,0,148,0,2,0,0,1,0,167,3,3,1,2,0,0,94,2,2,0,0,0,0,24,0,1,0,0,0,0,17,1,1,0,1,0,0
2021-03-30,4080,47,82,5,4080,5272,2277,194,4,-1,0,0,125,74,179,1,2,0,0,300,103,151,1,2,1,1,25,5,49,1,0,0,1,14,7,14,0,0,0,0,0,0,58,0,1,0,0,0,0,9,0,0,0,0,92,46,46,0,0,0,0,28,12,106,0,4,0,0,171,76,78,1,2,0,0,293,134,12,0,0,0,0,0,0,30,1,0,0,0,65,14,140,4,0,0,0,333,131,1,0,0,0,0,0,0,31,0,1,0,0,38,17,152,3,2,0,1,193,82,57,1,0,0,0,142,111,34,1,1,0,0,39,12,109,0,1,0,0,78,24,282,5,4,5,6,229,76,430,1,1,0,1,902,450,120,4,3,0,0,543,195,47,2,0,0,0,0,0,18,0,1,0,0,0,0,85,1,6,0,0,299,115,118,1,2,0,1,59,14,142,2,4,0,0,105,54,127,0,2,0,0,228,78,174,0,8,0,0,194,55,32,0,0,0,0,10,5,327,1,2,0,0,340,211,32,1,5,0,0,5,1,128,1,8,0,1,130,53,73,1,0,0,1,205,87,39,0,1,0,0,23,8,165,4,8,0,0,64,27,127,3,4,-1,0,0,0,107,2,8,0,0,0,0,45,0,0,0,0,0,0,12,0,0,0,0,0,0
2021-03-31,6215,34,88,12,6215,5721,2365,314,2,2,1,1,121,64,211,1,3,1,0,290,81,250,2,2,1,2,12,5,75,0,0,0,0,11,3,25,0,0,0,0,0,0,37,0,1,0,0,3,0,24,0,0,0,0,158,80,80,0,0,0,0,33,18,141,2,3,1,2,223,104,163,0,1,1,0,280,123,11,0,0,0,1,0,0,70,0,1,0,0,75,14,294,4,1,0,0,210,82,5,0,0,0,0,0,0,40,0,1,0,0,105,45,210,2,3,0,0,265,96,95,2,1,1,1,144,90,92,2,0,0,0,43,16,102,1,3,0,1,52,12,523,4,7,2,3,188,86,667,3,2,1,2,1139,550,251,-4,4,1,2,564,209,89,0,1,1,1,0,0,25,0,0,0,0,0,0,139,1,2,1,0,315,94,206,4,2,1,1,132,37,237,4,6,-1,0,146,74,152,2,2,-1,1,197,61,178,0,2,0,0,147,26,77,0,0,0,0,7,1,477,2,7,0,0,376,213,71,0,2,0,0,22,10,157,0,7,0,0,155,53,165,0,8,0,0,275,108,44,1,0,0,0,3,2,171,1,5,0,1,22,8,164,0,1,1,1,0,0,121,0,5,0,1,4,0,50,0,1,0,0,0,0,13,0,0,0,-1,0,0
2021-04-01,6215,35,89,13,6215,5720,2366,314,1,1,1,1,122,64,211,1,4,0,1,289,81,250,3,1,0,2,13,5,75,0,1,0,0,10,4,25,0,0,0,0,0,0,38,0,1,0,0,4,1,25,0,0,0,0,159,80,80,0,0,0,0,33,17,140,1,3,2,1,223,104,163,0,2,0,1,281,123,11,1,-1,1,0,0,0,69,1,0,0,0,76,13,294,3,1,-1,0,210,81,4,0,0,0,0,1,0,41,0,2,0,0,106,46,211,3,4,0,0,266,97,94,1,1,0,0,144,91,92,2,1,0,0,44,17,102,0,3,1,1,53,11,524,4,8,3,3,188,85,666,3,3,2,2,1138,550,251,-4,4,2,2,563,209,89,0,0,0,0,0,0,25,0,0,0,0,0,0,140,0,2,0,1,316,95,206,3,2,0,2,131,36,237,3,6,0,0,145,73,152,2,2,-1,1,196,61,177,0,2,0,0,147,26,76,0,1,0,0,8,0,477,2,6,0,1,377,214,72,0,2,0,0,23,9,157,1,8,0,0,155,53,164,0,8,0,0,274,109,44,0,0,0,0,3,3,170,2,5,1,1,23,8,164,0,2,1,1,0,0,122,0,6,1,0,3,0,50,0,1,0,0,0,0,12,0,-1,0,0,0,0
2021-04-02,4048,43,45,10,4048,3433,1381,177,2,3,1,1,26,14,110,0,2,0,0,92,20,151,0,0,0,0,1,1,84,0,0,0,0,2,1,15,0,0,0,0,0,0,42,0,2,0,0,22,21,59,0,0,0,0,151,74,55,1,0,0,0,0,0,103,1,-1,0,0,175,67,89,2,-1,0,0,162,77,5,0,0,0,0,0,0,67,1,1,0,0,126,48,167,3,0,5,5,204,98,1,0,0,0,0,0,0,15,0,0,0,0,4,1,102,1,1,0,0,149,51,79,0,3,0,0,6,4,34,0,1,0,0,1,0,98,0,2,0,0,21,8,366,1,6,1,1,128,59,544,4,0,3,4,752,394,148,5,6,0,2,219,102,26,0,0,0,0,0,0,24,0,0,0,0,0,0,40,1,1,-1,0,343,58,168,2,1,0,2,88,25,145,6,2,0,1,106,40,116,0,0,0,0,230,72,187,3,3,0,0,128,5,16,0,1,0,0,4,1,217,5,3,1,1,124,74,57,0,0,0,0,35,11,74,1,3,0,1,123,46,49,0,3,0,0,3,1,28,0,0,0,0,5,5,141,2,0,0,1,0,0,91,1,1,0,0,3,3,113,1,2,0,0,0,0,36,0,0,0,0,0,0,9,0,0,0,0,0,0
2021-04-03,4367,48,50,-3,4367,2943,1253,149,3,2,0,0,77,54,136,2,0,0,1,93,37,157,1,1,0,0,14,8,60,0,1,0,0,0,1,27,0,0,0,0,0,0,20,0,0,0,0,0,0,18,0,0,0,0,198,103,75,0,0,0,0,16,7,67,1,2,0,1,108,31,158,1,2,0,0,245,123,11,1,1,0,0,0,0,72,2,1,0,0,144,49,245,2,1,0,1,96,44,1,0,0,0,0,0,0,52,1,2,0,0,123,61,181,2,1,-1,0,116,48,63,1,0,0,0,1,1,39,0,2,-1,0,0,0,91,0,1,0,0,12,7,414,2,6,0,1,99,43,412,6,1,-1,0,440,219,191,1,3,0,0,258,121,64,1,0,0,0,0,0,14,0,0,0,0,0,0,84,1,6,0,0,248,53,107,3,1,0,2,61,17,91,3,-1,0,1,49,19,112,1,1,0,0,182,70,265,2,2,0,1,183,57,28,0,1,0,0,6,0,195,5,3,0,0,59,33,63,1,0,-1,0,14,2,136,1,3,0,0,55,24,65,1,1,0,0,43,17,63,0,1,0,1,0,0,159,1,2,1,0,0,0,126,0,1,0,0,3,3,115,1,2,-1,0,0,0,34,0,0,0,0,0,0,11,0,1,0,0,0,0
2021-04-04,4367,47,51,-3,4367,2943,1254,149,3,1,0,0,77,54,136,2,1,0,0,93,38,158,0,1,-1,1,13,8,60,1,0,0,0,1,0,26,0,0,0,0,0,0,19,0,0,0,0,0,0,18,1,0,0,0,197,104,75,1,0,0,0,17,6,66,1,2,1,0,108,31,159,1,2,0,0,244,123,11,0,2,0,1,0,0,72,1,0,0,0,143,50,244,3,1,0,0,97,44,2,0,0,0,0,0,0,52,1,2,0,0,123,62,182,3,1,0,0,116,49,62,1,0,0,0,1,1,38,1,3,-1,0,0,0,90,1,2,0,0,11,6,413,1,6,0,2,99,43,412,5,2,-2,1,440,218,190,2,3,0,0,258,121,63,1,0,0,0,0,0,14,0,0,0,0,1,1,83,0,6,0,0,248,53,107,2,1,0,2,61,17,91,3,0,0,1,49,20,112,1,1,0,0,181,70,265,1,1,0,0,182,56,28,0,1,0,0,5,0,195,4,4,0,1,60,33,64,1,0,0,0,15,3,136,1,2,0,0,56,24,65,1,0,0,0,44,17,64,1,1,0,0,0,0,158,1,3,0,1,0,0,126,0,0,1,1,3,3,114,1,1,0,0,0,0,34,1,0,0,0,0,0,10,0,0,0,0,0,0
2021-04-05,4907,144,61,-2,4907,2354,1127,359,6,0,2,3,188,146,222,3,3,0,0,19,12,202,2,2,-1,0,18,11,37,0,0,0,0,0,0,7,0,0,0,0,0,0,52,2,-1,0,0,0,0,11,1,0,0,0,106,59,59,1,0,1,1,0,0,73,8,0,0,1,61,27,120,5,2,-1,1,102,47,8,0,0,0,0,0,0,49,1,1,0,0,13,6,158,4,5,-2,1,94,44,4,0,0,0,0,0,0,42,0,0,0,0,8,4,199,4,3,0,0,143,66,63,0,2,0,0,0,0,86,4,-1,0,0,26,4,137,5,0,-1,1,38,22,416,20,9,-2,4,133,47,347,9,1,1,3,268,133,347,8,6,0,3,396,216,43,1,0,0,0,0,0,13,1,0,0,0,0,0,58,5,2,0,1,47,6,100,0,0,0,0,46,8,159,5,3,0,1,80,44,131,4,3,-1,0,156,66,185,8,4,0,2,126,11,34,1,1,0,0,4,1,273,14,5,0,3,57,21,68,1,3,0,0,4,3,131,1,1,0,0,15,5,140,0,1,1,1,203,118,78,0,0,0,0,0,0,124,7,4,0,0,0,0,160,10,0,1,1,0,0,131,2,1,0,0,3,0,66,0,1,0,0,0,0,15,1,0,0,1,0,0
2021-04-06,8505,60,71,16,8505,5863,2607,399,1,4,0,1,141,90,340,1,3,0,1,339,148,316,5,0,3,4,56,30,136,0,0,0,0,6,4,19,0,0,0,0,0,0,51,0,0,0,0,0,0,11,0,0,0,0,90,51,79,0,0,0,0,49,22,196,1,0,1,1,256,124,236,0,2,0,0,282,147,30,0,1,0,0,0,0,84,1,2,0,1,115,4,452,2,5,2,2,237,104,2,0,0,0,0,0,0,59,0,0,1,1,106,49,350,3,2,0,1,289,151,164,2,3,0,0,164,119,137,1,0,0,1,54,18,150,1,3,0,0,68,22,705,5,11,2,3,170,83,847,5,0,2,5,776,393,406,2,3,0,0,869,367,96,1,0,0,0,0,0,28,1,0,0,0,0,0,212,7,4,0,1,441,172,269,1,6,0,0,71,20,289,4,3,1,2,90,49,219,2,2,0,1,241,77,264,2,1,-1,0,56,12,87,0,1,0,0,11,0,499,3,-1,1,2,329,186,129,2,3,0,0,33,6,210,0,1,0,0,171,74,154,1,7,1,1,313,70,45,0,0,0,0,0,0,300,1,2,0,0,29,14,215,2,1,1,1,0,0,182,3,1,0,0,11,1,98,0,1,2,2,0,0,40,0,0,0,0,0,0
2021-04-07,8888,82,95,4,8888,5768,2703,404,7,1,1,1,185,137,316,2,1,0,0,340,123,279,2,3,1,1,19,13,113,0,1,0,0,9,5,20,1,-1,0,0,0,0,92,0,1,0,0,16,15,47,0,0,0,0,284,157,125,1,0,0,0,9,2,222,1,1,0,0,271,131,191,1,0,0,0,267,130,13,0,0,0,0,0,0,155,1,2,0,0,136,73,388,0,1,0,0,177,78,7,0,0,0,0,0,0,77,1,2,0,0,147,71,305,1,3,0,0,277,105,217,2,2,0,1,185,141,179,5,2,1,2,30,13,174,3,0,0,0,32,10,816,11,17,-2,2,164,75,708,5,5,3,4,737,391,369,7,0,2,3,691,259,102,0,1,0,0,1,0,69,0,0,0,0,0,0,200,3,7,0,0,365,154,282,2,3,-1,1,80,38,343,7,7,0,1,117,77,257,2,2,0,0,293,110,299,0,4,-1,0,140,7,81,0,0,0,0,15,6,563,6,10,0,0,361,208,115,0,0,0,0,31,10,261,0,4,0,0,259,110,152,3,2,0,1,114,48,97,0,1,0,0,3,3,286,2,4,0,0,1,0,248,4,3,0,1,1,1,196,0,6,0,1,11,2,106,1,0,0,0,0,0,14,1,0,0,0,0,0
2021-04-08,9534,144,95,3,9534,7291,3267,521,6,4,0,0,143,90,325,1,4,0,0,254,88,292,5,3,-2,0,1,1,147,1,1,-1,0,11,3,29,1,2,0,0,0,0,70,0,0,0,0,14,14,28,0,0,0,0,173,100,93,2,0,1,1,27,16,223,4,1,1,1,267,141,310,1,1,0,0,492,268,20,0,0,0,0,0,0,90,2,0,0,0,149,31,340,5,2,-2,1,222,98,4,0,0,0,0,0,0,68,2,0,0,0,119,45,354,6,5,0,2,403,177,179,2,2,-1,0,201,132,199,2,0,0,0,44,29,228,1,1,1,1,84,31,946,15,14,4,6,375,150,797,14,3,0,5,1042,544,449,10,5,2,3,1118,481,89,2,0,0,0,1,0,42,2,0,0,0,0,0,208,3,8,-1,0,387,143,368,3,5,0,1,77,39,373,6,6,0,1,161,109,279,5,4,-1,0,332,132,352,3,2,0,0,279,18,63,0,1,0,0,19,6,470,21,1,1,3,268,155,135,3,0,0,0,42,13,224,6,3,1,2,214,66,226,3,7,0,0,292,113,85,0,0,0,0,4,4,318,3,1,0,0,59,25,291,2,4,0,0,9,3,188,1,4,0,0,8,2,87,1,0,0,0,0,0,24,0,1,0,0,0,0
2021-04-09,10287,86,101,11,10287,0,0,526,9,5,3,4,0,0,391,2,1,1,1,0,0,408,3,2,0,0,0,0,246,1,0,0,0,0,0,44,0,1,0,0,0,0,68,1,1,0,0,0,0,43,0,0,0,0,0,0,193,1,0,0,0,0,0,281,2,1,1,2,0,0,251,0,1,0,0,0,0,38,0,0,0,0,0,0,140,1,0,0,0,0,0,413,7,8,0,2,0,0,3,0,0,0,0,0,0,88,0,2,0,0,0,0,309,5,2,1,1,0,0,162,2,1,0,1,0,0,175,2,4,-1,0,0,0,181,3,1,0,1,0,0,914,14,15,1,4,0,0,869,6,7,2,3,0,0,362,-16,1,0,-3,0,0,109,4,0,0,0,0,0,20,0,0,0,0,0,0,201,5,12,0,0,0,0,497,3,5,0,0,0,0,435,3,1,0,0,0,0,302,4,5,1,2,0,0,318,3,0,0,1,0,0,75,1,1,0,0,0,0,600,9,4,0,1,0,0,138,1,1,0,0,0,0,258,1,5,0,0,0,0,213,1,3,0,0,0,0,39,0,0,0,0,0,0,329,0,4,0,0,0,0,258,5,0,2,3,0,0,231,1,5,0,0,0,0,120,1,2,0,0,0,0,39,1,0,0,0,0,0
2021-04-10,8469,160,36,0,8469,12490,5866,415,9,1,-1,0,289,226,281,6,-2,0,0,688,240,199,5,2,0,1,26,12,181,0,1,0,0,22,15,82,1,1,0,0,0,0,62,1,-1,0,0,34,34,33,0,0,0,0,464,214,82,0,0,0,0,95,57,119,1,0,0,0,494,181,315,5,1,0,0,485,256,20,0,0,0,0,0,0,89,3,0,0,0,186,103,333,13,0,-4,1,363,154,7,0,0,0,0,5,0,52,1,0,0,0,243,104,279,3,-1,3,4,485,183,164,2,0,0,0,394,255,194,3,2,2,2,49,46,127,5,2,0,0,138,55,958,15,6,0,1,684,309,895,16,1,2,5,2467,1258,307,5,3,-1,0,1214,546,99,7,-1,0,0,5,0,94,2,0,0,0,2,1,160,4,8,2,2,576,211,329,2,3,0,1,252,95,302,7,0,-2,0,304,233,330,8,0,0,0,429,146,231,1,1,1,1,344,83,62,1,0,0,0,26,7,409,10,2,0,1,764,424,112,3,1,0,0,77,29,236,2,0,0,0,446,177,148,3,0,0,0,338,154,48,2,-1,-1,0,5,5,229,5,2,0,0,42,20,186,5,2,0,0,28,29,188,2,4,0,0,27,4,85,1,0,-1,0,0,0,27,1,-1,0,0,0,0
