"Date","ConurbanoCases","ConurbanoDeaths","ConurbanoRecoveries","ConurbanoICUActive","ConurbanoICUCases","ConurbanoTotalTests","ConurbanoPositiveTests","AlmiranteBrownCases","AlmiranteBrownDeaths","AlmiranteBrownRecoveries","AlmiranteBrownICUActive","AlmiranteBrownICUCases","AlmiranteBrownTotalTests","AlmiranteBrownPositiveTests","AvellanedaCases","AvellanedaDeaths","AvellanedaRecoveries","AvellanedaICUActive","AvellanedaICUCases","AvellanedaTotalTests","AvellanedaPositiveTests","BerazateguiCases","BerazateguiDeaths","BerazateguiRecoveries","BerazateguiICUActive","BerazateguiICUCases","BerazateguiTotalTests","BerazateguiPositiveTests","BerissoCases","BerissoDeaths","BerissoRecoveries","BerissoICUActive","BerissoICUCases","BerissoTotalTests","BerissoPositiveTests","BrandsenCases","BrandsenDeaths","BrandsenRecoveries","BrandsenICUActive","BrandsenICUCases","BrandsenTotalTests","BrandsenPositiveTests","CampanaCases","CampanaDeaths","CampanaRecoveries","CampanaICUActive","CampanaICUCases","CampanaTotalTests","CampanaPositiveTests","CanuelasCases","CanuelasDeaths","CanuelasRecoveries","CanuelasICUActive","CanuelasICUCases","CanuelasTotalTests","CanuelasPositiveTests","EnsenadaCases","EnsenadaDeaths","EnsenadaRecoveries","EnsenadaICUActive","EnsenadaICUCases","EnsenadaTotalTests","EnsenadaPositiveTests","EscobarCases","EscobarDeaths","EscobarRecoveries","EscobarICUActive","EscobarICUCases","EscobarTotalTests","EscobarPositiveTests","EstebanEcheverriaCases","EstebanEcheverriaDeaths","EstebanEcheverriaRecoveries","EstebanEcheverriaICUActive","EstebanEcheverriaICUCases","EstebanEcheverriaTotalTests","EstebanEcheverriaPositiveTests","ExaltacionDeLaCruzCases","ExaltacionDeLaCruzDeaths","ExaltacionDeLaCruzRecoveries","ExaltacionDeLaCruzICUActive","ExaltacionDeLaCruzICUCases","ExaltacionDeLaCruzTotalTests","ExaltacionDeLaCruzPositiveTests","EzeizaCases","EzeizaDeaths","EzeizaRecoveries","EzeizaICUActive","EzeizaICUCases","EzeizaTotalTests","EzeizaPositiveTests","FlorencioVarelaCases","FlorencioVarelaDeaths","FlorencioVarelaRecoveries","FlorencioVarelaICUActive","FlorencioVarelaICUCases","FlorencioVarelaTotalTests","FlorencioVarelaPositiveTests","GeneralLasHerasCases","GeneralLasHerasDeaths","GeneralLasHerasRecoveries","GeneralLasHerasICUActive","GeneralLasHerasICUCases","GeneralLasHerasTotalTests","GeneralLasHerasPositiveTests","GeneralRodriguezCases","GeneralRodriguezDeaths","GeneralRodriguezRecoveries","GeneralRodriguezICUActive","GeneralRodriguezICUCases","GeneralRodriguezTotalTests","GeneralRodriguezPositiveTests","GeneralSanMartinCases","GeneralSanMartinDeaths","GeneralSanMartinRecoveries","GeneralSanMartinICUActive","GeneralSanMartinICUCases","GeneralSanMartinTotalTests","GeneralSanMartinPositiveTests","HurlinghamCases","HurlinghamDeaths","HurlinghamRecoveries","HurlinghamICUActive","HurlinghamICUCases","HurlinghamTotalTests","HurlinghamPositiveTests","ItuzaingoCases","ItuzaingoDeaths","ItuzaingoRecoveries","ItuzaingoICUActive","ItuzaingoICUCases","ItuzaingoTotalTests","ItuzaingoPositiveTests","JoseCPazCases","JoseCPazDeaths","JoseCPazRecoveries","JoseCPazICUActive","JoseCPazICUCases","JoseCPazTotalTests","JoseCPazPositiveTests","LaMatanzaCases","LaMatanzaDeaths","LaMatanzaRecoveries","LaMatanzaICUActive","LaMatanzaICUCases","LaMatanzaTotalTests","LaMatanzaPositiveTests","LanusCases","LanusDeaths","LanusRecoveries","LanusICUActive","LanusICUCases","LanusTotalTests","LanusPositiveTests","LaPlataCases","LaPlataDeaths","LaPlataRecoveries","LaPlataICUActive","LaPlataICUCases","LaPlataTotalTests","LaPlataPositiveTests","LomasDeZamoraCases","LomasDeZamoraDeaths","LomasDeZamoraRecoveries","LomasDeZamoraICUActive","LomasDeZamoraICUCases","LomasDeZamoraTotalTests","LomasDeZamoraPositiveTests","LujanCases","LujanDeaths","LujanRecoveries","LujanICUActive","LujanICUCases","LujanTotalTests","LujanPositiveTests","MarcosPazCases","MarcosPazDeaths","MarcosPazRecoveries","MarcosPazICUActive","MarcosPazICUCases","MarcosPazTotalTests","MarcosPazPositiveTests","MalvinasArgentinasCases","MalvinasArgentinasDeaths","MalvinasArgentinasRecoveries","MalvinasArgentinasICUActive","MalvinasArgentinasICUCases","MalvinasArgentinasTotalTests","MalvinasArgentinasPositiveTests","MorenoCases","MorenoDeaths","MorenoRecoveries","MorenoICUActive","MorenoICUCases","MorenoTotalTests","MorenoPositiveTests","MerloCases","MerloDeaths","MerloRecoveries","MerloICUActive","MerloICUCases","MerloTotalTests","MerloPositiveTests","MoronCases","MoronDeaths","MoronRecoveries","MoronICUActive","MoronICUCases","MoronTotalTests","MoronPositiveTests","PilarCases","PilarDeaths","PilarRecoveries","PilarICUActive","PilarICUCases","PilarTotalTests","PilarPositiveTests","PresidentePeronCases","PresidentePeronDeaths","PresidentePeronRecoveries","PresidentePeronICUActive","PresidentePeronICUCases","PresidentePeronTotalTests","PresidentePeronPositiveTests","QuilmesCases","QuilmesDeaths","QuilmesRecoveries","QuilmesICUActive","QuilmesICUCases","QuilmesTotalTests","QuilmesPositiveTests","SanFernandoCases","SanFernandoDeaths","SanFernandoRecoveries","SanFernandoICUActive","SanFernandoICUCases","SanFernandoTotalTests","SanFernandoPositiveTests","SanIsidroCases","SanIsidroDeaths","SanIsidroRecoveries","SanIsidroICUActive","SanIsidroICUCases","SanIsidroTotalTests","SanIsidroPositiveTests","SanMiguelCases","SanMiguelDeaths","SanMiguelRecoveries","SanMiguelICUActive","SanMiguelICUCases","SanMiguelTotalTests","SanMiguelPositiveTests","SanVicenteCases","SanVicenteDeaths","SanVicenteRecoveries","SanVicenteICUActive","SanVicenteICUCases","SanVicenteTotalTests","SanVicentePositiveTests","TigreCases","TigreDeaths","TigreRecoveries","TigreICUActive","TigreICUCases","TigreTotalTests","TigrePositiveTests","TresDeFebreroCases","TresDeFebreroDeaths","TresDeFebreroRecoveries","TresDeFebreroICUActive","TresDeFebreroICUCases","TresDeFebreroTotalTests","TresDeFebreroPositiveTests","VicenteLopezCases","VicenteLopezDeaths","VicenteLopezRecoveries","VicenteLopezICUActive","VicenteLopezICUCases","VicenteLopezTotalTests","VicenteLopezPositiveTests","ZarateCases","ZarateDeaths","ZarateRecoveries","ZarateICUActive","ZarateICUCases","ZarateTotalTests","ZaratePositiveTests"
"2020-08-30","228185","4538","171284","2547","228185","236109","102964",11917,264,9191,32,96,1441,902,10777,219,8288,31,119,5303,2399,6859,154,5543,10,68,458,161,1305,26,929,13,34,2,1,288,3,120,1,2,8,0,1024,22,652,5,21,63,11,811,12,628,0,3,2124,1231,686,4,505,3,8,0,0,3305,85,2467,12,51,4643,1792,7037,107,5006,9,50,4589,2297,358,7,273,2,6,20,2,3003,50,2261,6,33,1737,994,8374,143,6475,28,89,29247,12086,276,7,238,0,2,0,0,1608,13,1188,6,11,2021,979,10762,223,7771,67,161,9433,5390,3189,39,2547,13,26,13270,6217,2823,58,2060,15,34,39,15,4484,101,3276,12,39,536,234,34282,708,26420,94,299,10617,5641,9037,183,6556,51,152,55955,21115,12791,270,9399,59,153,4653,2218,1700,30,1276,8,27,5,1,1126,24,831,3,8,5,4,5448,125,3423,20,75,28031,10377,8269,122,6300,28,59,590,305,8526,111,6206,39,90,3924,1326,5946,128,4346,29,67,25059,10688,3971,79,3207,28,62,6512,1991,1499,19,1134,11,23,226,185,18091,339,14110,46,143,14149,9040,3706,81,2573,29,61,1250,857,6757,135,5114,22,93,4393,1982,5311,136,4092,28,74,3448,1768,1177,25,866,1,14,7,2,6786,115,5032,32,74,937,372,8208,215,6119,38,113,68,39,4123,111,2892,24,77,1346,342,989,20,691,6,13,0,0,1556,25,1279,3,17,0,0
"2020-08-31","232744","4655","175102","2601","232744","239061","104593",12170,274,9388,32,98,1473,923,10931,225,8429,31,121,5351,2420,6973,162,5672,9,69,468,166,1308,26,954,13,34,2,1,287,3,120,1,2,8,0,1066,23,664,6,22,63,11,833,12,639,0,3,2161,1250,687,5,517,3,8,0,0,3347,86,2533,11,51,4643,1792,7156,109,5118,9,50,4616,2321,378,7,282,3,7,20,2,3065,54,2314,6,34,1796,1047,8510,149,6635,30,93,29435,12188,279,8,242,0,2,0,0,1639,13,1218,6,11,2079,1017,10947,225,7917,71,165,9559,5478,3233,39,2603,13,26,13403,6275,2890,59,2099,15,36,39,15,4665,104,3362,12,39,551,239,35032,717,26947,97,304,10704,5701,9092,188,6688,51,154,56150,21196,12999,274,9565,61,155,4763,2270,1740,30,1306,8,27,5,1,1144,24,861,3,8,5,4,5617,134,3550,20,80,28568,10679,8448,125,6460,31,64,591,305,8734,114,6371,37,91,3971,1337,6101,131,4438,28,67,25660,10976,4146,81,3349,27,63,6705,2084,1523,19,1163,11,23,230,188,18410,347,14378,44,145,14309,9178,3765,83,2635,29,63,1280,873,6914,139,5232,21,96,4462,2026,5446,141,4188,27,76,3622,1871,1195,25,889,1,15,7,2,6908,120,5162,31,74,941,374,8324,217,6234,39,115,68,39,4208,118,2969,26,80,1353,344,1027,20,716,6,13,0,0,1607,25,1295,3,17,0,0
"2020-09-02","243283","4919","182631","2705","243283","248495","109527",12700,293,9833,34,103,1538,977,11277,234,8698,32,125,5666,2566,7228,164,5853,9,69,497,173,1377,28,1003,17,39,2,1,303,3,122,1,2,8,0,1164,24,707,5,22,64,12,874,13,665,0,3,2276,1321,742,5,547,3,8,0,0,3518,92,2669,11,54,4898,1912,7505,110,5318,10,51,4944,2515,391,8,301,3,7,20,2,3198,55,2397,6,35,1896,1107,8808,158,6876,32,99,29989,12453,286,8,242,0,2,0,0,1743,16,1290,6,11,2356,1126,11445,240,8224,70,168,10015,5727,3394,42,2700,11,26,13818,6548,3038,71,2214,11,38,49,21,4957,112,3565,13,44,564,241,36403,747,27989,91,310,11091,5895,9581,201,7049,52,161,57910,22065,13512,281,9911,63,160,5195,2476,1810,34,1378,8,28,5,1,1189,24,910,3,8,5,4,6052,147,3772,22,86,29532,11318,8794,134,6765,27,66,632,311,9173,119,6669,39,95,4165,1409,6366,156,4665,28,70,26741,11499,4382,85,3546,28,66,7030,2179,1568,20,1225,10,23,233,189,19169,353,14908,42,148,14768,9530,3978,91,2784,29,63,1361,926,7199,141,5475,24,102,4622,2095,5807,153,4416,30,84,4102,2103,1247,28,918,1,16,7,2,7278,127,5380,35,78,1028,421,8614,226,6493,40,119,70,41,4451,127,3073,24,81,1398,361,1097,22,749,7,16,0,0,1665,27,1332,4,19,0,0
"2020-09-04","254019","5236","191792","2872","254019","258303","114685",13164,318,10356,33,110,1590,1002,11654,255,9040,32,136,5844,2646,7534,187,6120,10,77,511,174,1482,30,1065,16,41,2,1,308,4,129,1,3,8,0,1235,24,771,5,22,69,14,912,13,697,1,4,2449,1399,802,5,590,3,8,0,0,3697,92,2789,14,57,5144,2043,7862,129,5584,9,60,5172,2620,419,8,311,3,7,20,2,3317,62,2498,5,39,1944,1134,9121,174,7137,33,104,30428,12686,296,8,257,0,2,0,0,1867,16,1374,5,11,2624,1224,11843,246,8605,68,169,10378,5922,3521,50,2805,12,28,14401,6871,3200,75,2330,11,39,86,34,5166,121,3797,15,49,564,241,37863,774,29411,105,336,11509,6089,10131,214,7425,57,169,59954,23191,14000,297,10387,64,172,5777,2754,1894,34,1466,8,28,5,1,1220,24,949,3,8,5,4,6491,161,4078,22,89,30669,11996,9210,136,7156,28,67,657,315,9671,120,7036,39,97,4354,1477,6653,173,4901,28,74,28133,12173,4710,88,3844,29,70,7204,2242,1658,24,1289,11,25,243,195,19878,404,15527,37,175,15350,9958,4179,93,2908,29,65,1452,982,7427,144,5711,26,104,4764,2168,6067,161,4623,29,85,4417,2265,1325,30,990,1,16,7,2,7735,132,5649,38,83,1078,454,8972,228,6795,40,120,70,41,4654,130,3212,27,86,1421,365,1173,23,808,8,17,0,0,1708,29,1372,5,20,0,0
"2020-09-06","260859","5361","200006","2922","260859","264680","117527",13618,321,10763,33,113,1621,1026,11898,259,9354,32,136,6002,2697,7742,187,6380,11,78,538,184,1538,30,1105,17,42,2,1,315,4,136,1,3,8,0,1306,24,822,5,22,69,14,946,13,735,1,4,2612,1459,856,5,634,3,8,0,0,3842,95,2919,14,57,5332,2154,8162,129,5845,9,60,5583,2812,427,8,322,2,7,20,2,3390,64,2609,5,40,1949,1138,9380,175,7390,33,104,30840,12882,299,8,265,0,2,0,0,1926,16,1455,5,11,2739,1270,12146,246,8928,71,173,10545,6012,3591,53,2919,13,30,14711,6976,3279,77,2445,11,40,86,34,5264,124,3962,15,51,572,245,38761,785,30513,105,344,11818,6222,10531,224,7821,55,173,61553,23874,14291,302,10755,67,177,6050,2853,1952,35,1537,8,28,5,1,1233,24,970,3,8,5,4,6630,162,4418,22,90,30909,12101,9528,137,7443,28,67,679,334,9901,123,7348,37,97,4496,1527,6800,174,5121,29,75,28752,12468,4996,94,4095,32,74,7863,2540,1719,24,1346,11,26,248,199,20237,405,16106,38,176,15509,10074,4292,136,3021,27,66,1537,1034,7620,150,5959,25,105,4920,2218,6155,164,4827,29,86,4460,2288,1379,30,1036,1,16,7,2,7989,137,6053,37,83,1145,472,9166,229,7012,42,123,70,41,4780,136,3389,26,88,1425,369,1229,23,848,10,19,0,0,1745,29,1400,5,20,0,0
"2020-09-07","264676","5489","204583","2966","264676","267818","118898",13786,328,10977,33,115,1716,1064,12020,268,9516,31,138,6035,2711,7846,191,6494,10,78,545,185,1545,30,1144,17,42,2,1,313,4,141,3,5,8,0,1346,24,844,6,23,69,14,969,13,751,1,4,2649,1473,876,5,655,3,8,0,0,3871,96,2971,13,57,5332,2154,8250,144,5982,10,64,5614,2825,438,9,330,2,7,20,2,3483,70,2691,5,40,2071,1231,9464,184,7522,31,106,31037,12976,301,8,267,0,2,0,0,1960,16,1494,4,11,2791,1292,12318,249,9105,70,175,10649,6071,3636,59,2983,14,31,14914,7060,3338,80,2513,12,43,102,42,5343,128,4052,16,52,572,245,39425,804,31175,103,350,11948,6275,10602,227,8024,56,175,61788,23964,14463,291,10973,65,172,6286,2964,1971,37,1571,8,28,5,1,1240,24,985,3,8,5,4,6775,168,4582,23,96,31259,12243,9703,139,7610,28,67,680,335,10091,124,7592,38,98,4569,1559,6924,181,5263,25,76,29409,12754,5189,95,4273,31,74,8117,2604,1728,24,1374,11,26,254,200,20450,413,16382,36,177,15580,10125,4350,136,3089,30,69,1558,1040,7711,155,6075,25,109,4958,2231,6295,166,4953,30,87,4584,2347,1398,30,1072,1,16,7,2,8135,143,6219,36,84,1189,493,9279,235,7149,40,126,70,41,4843,139,3473,26,88,1426,370,1241,23,875,10,19,0,0,1760,29,1442,5,20,0,0
"2020-09-08","268570","5618","208083","3008","268570","272988","121430",13964,330,11114,33,115,1773,1100,12129,274,9646,32,142,6102,2735,7911,200,6584,10,87,569,196,1570,30,1165,17,42,2,1,324,4,143,3,5,8,0,1391,29,873,5,23,70,15,984,13,775,1,4,2704,1501,881,5,670,3,8,0,0,3985,96,3042,13,57,5548,2278,8397,146,6082,10,65,5931,2964,442,9,336,2,7,20,2,3574,71,2744,6,41,2146,1291,9556,187,7609,32,108,31215,13058,302,8,268,0,2,0,0,1993,16,1530,4,11,2936,1341,12490,254,9241,70,177,10855,6194,3683,61,3030,14,31,15189,7193,3389,80,2570,12,43,138,65,5430,129,4122,17,53,572,245,39946,815,31640,102,351,12170,6379,10750,232,8192,57,176,62730,24381,14647,296,11137,65,173,6581,3053,2010,37,1597,10,30,5,1,1258,24,997,3,8,5,4,6889,175,4676,23,97,31797,12480,9915,174,7751,25,67,708,358,10271,128,7803,39,100,4691,1617,7013,188,5358,25,77,30077,13081,5355,95,4412,31,74,8142,2617,1743,24,1391,11,26,254,200,20672,414,16589,38,180,15854,10323,4419,136,3151,31,70,1589,1065,7842,155,6195,25,109,5058,2300,6396,174,5045,29,89,4810,2460,1422,30,1098,3,18,7,2,8261,144,6326,37,86,1236,519,9392,240,7272,40,128,70,41,4915,143,3550,27,89,1426,370,1280,23,892,10,19,0,0,1779,29,1467,5,20,0,0
"2020-09-09","275494","5791","13236","3076","275494","278114","123911",14252,338,588,33,116,1799,1122,12393,285,658,30,147,6159,2750,8106,207,350,12,91,571,197,1613,31,43,16,42,2,1,332,4,15,3,5,8,0,1433,29,85,5,23,70,15,1011,13,40,1,4,2780,1525,922,5,29,3,8,0,0,4212,100,288,12,57,5830,2480,8656,149,313,10,65,6100,3052,448,9,31,2,7,20,2,3711,72,257,7,41,2231,1358,9771,195,381,32,111,31418,13156,309,8,8,0,2,0,0,2051,18,94,3,11,3004,1367,12759,267,702,71,183,11022,6290,3791,62,163,14,31,15465,7281,3485,81,153,14,45,148,72,5580,130,263,18,56,572,245,40908,831,1846,103,364,12476,6541,11045,236,466,58,178,63640,24758,14882,301,730,66,178,6835,3130,2051,38,108,11,32,5,1,1286,24,87,3,8,5,4,7167,178,374,23,98,32372,12749,10207,175,409,26,68,754,387,10551,130,519,41,103,4775,1670,7206,199,350,25,78,30815,13405,5504,97,280,31,76,8238,2636,1784,25,77,11,27,259,204,21182,444,991,39,183,16110,10515,4526,139,204,32,72,1608,1074,8032,161,454,25,110,5217,2406,6590,176,332,28,90,5050,2574,1454,30,73,3,18,7,2,8485,149,391,35,87,1253,531,9634,254,508,37,130,70,41,5029,148,324,26,92,1426,370,1314,24,142,9,19,0,0,1822,29,110,5,20,0,0
"2020-09-10","280598","5902","13417","3143","280598","278114","123911",14449,341,598,34,121,1799,1122,12586,288,672,31,151,6159,2750,8281,211,358,14,96,571,197,1641,32,45,15,42,2,1,335,4,15,3,5,8,0,1467,30,85,5,24,70,15,1062,13,40,1,4,2780,1525,946,5,30,3,8,0,0,4329,104,289,13,58,5830,2480,8836,153,317,8,65,6100,3052,463,9,32,1,7,20,2,3798,73,263,7,41,2231,1358,9917,200,391,30,115,31418,13156,310,8,8,0,2,0,0,2102,19,96,2,11,3004,1367,12994,273,707,71,185,11022,6290,3844,64,166,14,32,15465,7281,3566,83,154,14,46,148,72,5681,131,267,18,56,572,245,41603,853,1871,104,376,12476,6541,11269,249,468,56,182,63640,24758,15117,306,737,68,183,6835,3130,2104,40,110,13,34,5,1,1300,25,87,3,8,5,4,7317,178,384,23,98,32372,12749,10432,180,412,25,70,754,387,10749,130,524,41,104,4775,1670,7340,201,355,23,78,30815,13405,5699,98,283,32,77,8238,2636,1800,25,78,11,28,259,204,21478,445,1002,39,185,16110,10515,4623,139,208,33,74,1608,1074,8226,166,455,26,113,5217,2406,6687,178,336,30,93,5050,2574,1509,31,73,3,19,7,2,8646,152,400,33,87,1253,531,9787,257,521,38,133,70,41,5120,154,325,25,93,1426,370,1343,25,143,9,19,0,0,1842,29,112,4,20,0,0
"2020-09-11","285324","6030","13568","3182","285324","288734","128783",14567,344,602,36,123,1866,1157,12691,294,678,31,153,6281,2791,8418,216,361,15,97,614,211,1682,34,45,14,43,2,1,337,5,15,2,5,8,0,1507,30,86,5,24,70,15,1076,13,41,1,4,3079,1670,974,5,31,3,8,0,0,4410,108,291,12,58,6098,2668,9043,156,324,8,65,6559,3292,478,9,32,1,7,25,3,3880,74,262,7,42,2339,1456,10053,200,396,30,115,31943,13355,319,8,8,0,2,0,0,2169,19,96,2,11,3306,1486,13180,296,708,68,186,11440,6504,3930,65,170,15,33,15971,7476,3621,83,160,13,46,175,93,5780,132,271,18,56,625,259,42155,867,1895,106,384,12923,6756,11561,255,475,57,185,65836,25802,15284,312,743,69,185,7446,3347,2155,45,111,13,34,5,1,1321,25,87,3,8,5,4,7490,188,392,22,101,33286,13155,10611,184,419,24,72,866,446,10936,135,531,41,105,4990,1784,7463,203,360,22,78,32308,13901,5901,100,286,34,81,8531,2731,1835,26,78,11,29,276,213,21871,447,1012,40,186,16628,10898,4698,141,208,31,74,1676,1108,8364,168,464,25,114,5380,2497,6833,179,341,30,93,5341,2724,1530,31,73,3,19,7,2,8829,157,407,33,89,1330,566,9927,258,525,38,134,70,41,5201,164,328,21,93,1429,370,1378,25,143,9,19,0,0,1866,29,113,5,21,0,0
"2020-09-12","289969","6077","13738","3206","289969","292779","130732",14838,347,609,36,124,1890,1172,12886,297,681,31,153,6332,2796,8523,216,363,16,98,631,221,1715,35,45,14,43,2,1,342,5,16,2,5,8,0,1549,30,88,5,24,70,15,1111,13,41,1,4,3169,1713,1021,6,33,3,8,0,0,4583,110,294,12,58,6304,2828,9183,156,328,8,65,6560,3292,489,10,32,1,7,25,3,3923,74,265,7,42,2347,1461,10148,200,398,30,115,32141,13457,320,8,9,0,2,0,0,2207,19,97,2,11,3320,1495,13305,299,713,68,187,11519,6533,3966,65,174,15,33,16223,7609,3685,86,162,13,46,175,93,5887,132,273,18,56,625,259,42735,875,1941,105,388,13147,6846,11832,259,490,58,189,66925,26290,15468,312,749,70,185,7629,3401,2173,46,111,13,35,5,1,1340,25,87,3,8,5,4,7580,188,400,22,102,33407,13202,10941,185,422,25,73,970,514,11273,136,543,41,105,5093,1849,7609,206,364,21,78,32968,14249,5978,101,286,35,82,8750,2765,1857,26,78,11,29,276,213,22134,448,1016,42,188,16754,10994,4776,141,210,31,74,1730,1138,8456,168,468,25,114,5439,2540,6945,180,346,30,94,5497,2797,1560,32,73,3,19,7,2,8995,158,413,35,91,1337,568,10067,263,529,39,137,70,41,5273,164,329,21,93,1429,370,1401,26,149,9,19,0,0,1895,30,113,5,22,0,0
"2020-09-14","296868","6243","13994","3255","296868","299233","133860",15156,355,620,37,125,1948,1202,13171,305,689,32,155,6425,2834,8713,222,372,14,100,639,224,1754,35,47,15,44,2,1,354,5,16,2,5,8,0,1584,30,89,5,24,70,15,1152,13,44,1,4,3269,1776,1072,6,33,3,8,0,0,4739,110,298,12,58,6452,2953,9458,163,332,8,66,6826,3434,499,10,33,1,7,25,3,4080,75,268,7,42,2518,1588,10330,206,405,31,123,32517,13624,323,8,10,0,2,0,0,2296,19,99,2,11,3503,1583,13527,321,719,67,189,11708,6632,4060,71,178,15,33,16552,7684,3774,86,164,13,46,181,94,6124,138,283,17,56,636,262,43642,895,1958,108,392,13261,6905,12093,265,502,58,191,67754,26708,15731,317,758,70,189,8122,3583,2245,48,111,13,35,5,1,1357,25,88,3,8,5,4,7799,195,418,22,105,34219,13553,11252,191,428,26,76,1022,538,11572,136,555,41,106,5203,1913,7857,212,377,21,79,33930,14772,6191,103,294,35,83,9171,2894,1907,27,82,12,30,286,217,22517,457,1034,44,192,16992,11177,4878,142,214,32,77,1814,1189,8621,172,480,23,115,5477,2555,7157,185,353,29,96,5793,2944,1607,33,74,2,19,7,2,9217,162,424,33,91,1392,585,10305,268,536,40,139,70,41,5393,174,340,20,93,1431,370,1440,27,155,8,19,0,0,1921,31,114,5,22,0,0
"2020-09-15","301505","6320","14137","3293","301505","303825","136011",15376,364,627,40,129,2008,1247,13274,310,693,33,157,6483,2851,8790,222,377,14,100,656,228,1780,39,47,12,44,2,1,358,5,16,2,5,8,0,1637,30,90,5,24,70,15,1164,13,44,1,4,3326,1793,1084,6,33,3,8,0,0,4832,112,299,12,59,6582,3024,9578,165,334,10,68,6926,3478,503,10,33,1,7,25,3,4149,75,271,8,43,2567,1613,10461,211,410,31,125,32674,13694,330,8,10,0,2,0,0,2346,19,100,1,11,3617,1630,13754,324,724,67,191,11903,6718,4114,72,181,17,35,16770,7798,3843,86,167,13,47,188,98,6216,140,285,17,57,636,262,44320,912,1973,104,397,13594,7024,12287,266,511,57,191,68603,27074,15924,317,767,70,188,8419,3691,2291,50,112,13,35,5,1,1396,25,88,4,9,5,4,7971,197,427,22,106,34599,13713,11457,192,438,26,76,1065,554,11829,138,566,41,106,5297,1959,7994,214,379,23,81,34517,15052,6418,103,296,35,83,9417,3088,1932,27,83,13,31,286,217,22818,462,1040,45,194,17216,11313,4924,143,216,32,77,1884,1219,8743,173,483,23,116,5553,2598,7286,186,358,29,98,5998,3044,1625,33,75,2,19,7,2,9368,165,431,34,92,1418,594,10454,270,539,41,142,70,41,5480,177,345,21,95,1431,370,1463,28,155,8,19,0,0,1936,31,114,5,22,0,0
"2020-09-16","306137","6452","14295","3337","306137","308177","137912",15568,377,635,42,134,2037,1270,13432,315,697,31,160,6603,2891,8874,227,382,14,102,670,230,1799,40,47,12,44,2,1,368,5,17,2,5,8,0,1699,30,91,5,24,70,15,1186,14,45,1,4,3411,1834,1101,6,33,3,8,11,4,4997,116,304,12,59,6802,3182,9755,168,336,10,68,7033,3528,519,10,33,1,7,25,3,4218,75,274,10,45,2630,1639,10594,212,419,31,126,32883,13779,339,8,10,0,2,0,0,2387,20,102,0,11,3703,1658,13915,337,728,64,193,12007,6772,4147,72,184,17,35,17012,7894,3911,87,168,14,49,198,105,6355,145,287,17,59,636,262,44957,937,1992,102,398,13802,7105,12502,277,515,59,198,69316,27401,16099,318,775,72,193,8702,3811,2332,51,112,13,35,6,1,1414,25,88,4,9,5,4,8169,203,431,22,107,35134,13933,11659,192,443,26,76,1127,580,12076,142,575,41,108,5420,2021,8097,216,384,22,82,35049,15242,6562,104,299,36,84,9555,3122,1970,28,82,13,32,286,217,23081,467,1055,45,196,17308,11369,5002,143,218,32,77,1952,1248,8833,173,494,22,116,5631,2631,7425,196,364,27,99,6195,3146,1657,34,75,2,19,7,2,9530,171,441,32,92,1432,600,10576,273,539,40,143,70,41,5571,178,348,22,97,1439,371,1505,29,156,8,19,0,0,1956,31,117,5,22,0,0
"2020-09-17","311146","6634","14463","3390","311146","313410","140359",15806,385,640,41,135,2099,1311,13652,319,709,30,161,6706,2922,9000,230,389,15,103,679,234,1837,42,47,11,44,2,1,369,7,18,2,5,8,0,1730,34,91,5,26,70,15,1234,14,47,1,4,3571,1892,1156,6,34,3,8,31,8,5127,120,306,11,59,6984,3290,9960,174,342,10,68,7145,3602,533,10,33,1,7,25,3,4288,77,281,11,46,2725,1697,10726,214,422,30,127,33139,13883,340,8,10,0,2,0,0,2424,21,106,0,11,3819,1700,14083,341,735,65,197,12165,6825,4191,76,187,18,36,17216,7980,3969,90,170,12,50,198,105,6479,150,291,17,60,662,269,45596,995,1999,94,416,14096,7226,12814,282,516,59,199,70461,28001,16311,322,782,74,195,9034,3919,2370,52,117,14,36,6,1,1436,28,88,4,9,5,4,8297,222,442,22,107,35559,14130,11915,193,447,27,77,1192,621,12273,146,585,38,108,5513,2068,8249,221,386,21,83,35470,15433,6749,108,305,36,85,9856,3218,2006,28,82,13,32,291,217,23358,473,1063,46,202,17518,11521,5062,143,223,31,77,1984,1264,8951,174,499,24,118,5714,2673,7589,201,369,26,99,6469,3288,1694,34,75,2,19,7,2,9658,177,449,31,95,1480,624,10743,276,549,42,145,71,41,5646,180,351,23,98,1440,371,1531,29,159,8,19,0,0,1994,32,119,5,22,0,0
